customer_id,first_name,last_name,email,phone_number,address,city,state,zip_code,country,customer_since,date_of_birth,loyalty_status
fdc52c85-e0c8-4a48-88d5-de25fdf4ca04,Justin,Doyle,brandilutz@example.com,240.794.1218,"7959 Jasmine Haven, Franklinview, CO 18365",East Mark,Nebraska,01570,Benin,2020-05-04,1983-04-11,Silver
1d257d3a-c81f-4bbd-b76e-e4c9f46e8c4d,James,Turner,joseshaw@example.com,413.939.9627x6861,"12029 Nicole Station, New Christopher, IN 05669",West Brittanyport,Oklahoma,05005,Central African Republic,2020-12-25,2003-12-13,Gold
a50cb05b-8b87-460e-8e59-d1280cfd400c,Allison,Jones,tbyrd@example.com,(431)391-9908,"6831 Haley Fort, Ibarrafurt, NM 07557",Terriland,New Mexico,11652,Algeria,2023-05-22,1961-06-05,Platinum
179d2728-902c-41fc-a6e3-c5e08c40476c,Christine,Barron,uroberts@example.org,733-820-3449,"48765 Margaret Park Suite 525, Hernandezland, GU 49957",North Preston,Illinois,87288,Luxembourg,2024-05-26,1978-01-10,None
f8f0812d-a6fe-4498-97c3-2ec613ab1631,Melissa,Garner,stewartpamela@example.com,9392963066,"9669 Michelle Dam Apt. 370, South Danielmouth, NC 01667",New Tylerland,Louisiana,86479,Australia,2020-05-25,1960-04-13,None
372a857d-4c59-404d-b759-0e762ebf3f1f,Megan,Lloyd,imorgan@example.com,948-488-3923x7590,"258 Newton Knolls Suite 139, New Stephanietown, IL 41240",Port Karen,Nevada,65461,Mauritius,2020-05-30,1960-10-05,Platinum
65791c66-3209-456b-bd31-aa11b5df0c1e,Natalie,Randall,dustinallen@example.org,8438647584,"PSC 4867, Box 4163, APO AA 12079",North Richard,Connecticut,60449,Grenada,2018-04-04,1958-08-02,None
098d9139-664e-4907-bb14-c8b4713846fd,David,Howard,adam11@example.net,001-844-815-7281x43611,"0361 Zachary Expressway Suite 055, Jennaview, MS 46459",Gregoryfurt,North Carolina,32849,Hong Kong,2019-11-14,1963-08-16,Silver
f890a006-c762-4201-b16e-09b5d96b4d4e,Megan,Hall,rdavis@example.org,844.254.5956,"19622 Rowe Forges, Marshfort, PW 35504",Lake Corey,Washington,58830,Samoa,2023-07-12,1960-11-06,None
88faf505-3b54-4bdb-87c6-c8f8cc3f6853,Michael,Hartman,dunlapmark@example.net,+1-370-393-4099x1650,"34848 Lopez Summit Suite 700, Thompsonfort, OK 43849",Nancyville,Maryland,24256,Nepal,2024-05-08,1963-08-07,Silver
6d80cfe3-631f-47d3-bfb4-68fd9cf148bd,Barbara,Carter,pollardkaren@example.com,001-356-927-5280x016,"9459 Jim Spring Apt. 638, Port Francis, KY 96482",Higginston,Arkansas,12362,Kenya,2014-12-06,1981-01-23,Platinum
aededc51-201d-4cc9-9a7b-0888f2295380,Jennifer,Campbell,shane13@example.org,594-584-1423x552,"567 Donna Causeway Apt. 656, Danafort, CT 11352",Zacharyberg,Washington,96045,Bahrain,2023-03-01,1998-12-28,Platinum
099adb6c-f5b4-4747-b7ff-9820f5cb5605,Emily,Boyd,charles07@example.net,001-611-861-1464,"98309 Cox Hollow, Lake Katrina, VI 64657",Lake Lisa,Texas,68157,United States Virgin Islands,2020-04-08,1986-08-05,Platinum
2f4a1dab-b5df-4070-b856-63945623ad9c,John,Cooke,jwaller@example.net,001-777-300-7881x2532,"226 Armstrong Prairie, New Robertfurt, MT 95923",East Amberstad,Washington,27143,Mexico,2024-09-24,1996-11-18,Silver
75998c78-5c6a-4630-bf59-7c4da586bd7a,Bryan,Parker,theresamack@example.org,9372090703,"693 Benjamin Union Apt. 983, Williamberg, TX 91628",Vasquezport,Ohio,58206,Tonga,2018-11-24,1988-06-25,None
0f2c00b2-58fd-4d54-a8eb-a8489d9de80a,Melissa,Lindsey,lisa65@example.com,(467)365-4198,"7950 James Isle Apt. 202, Proctorfurt, RI 30092",East Davidfurt,Texas,34014,Guatemala,2016-07-09,2002-07-14,Silver
3dd46450-3901-47f2-b17c-3394f3d38d47,Alejandro,Lozano,duartesteven@example.com,001-906-735-1685x22476,"837 Bryan Union Suite 366, East Derek, NE 30719",West David,Ohio,47025,Qatar,2018-10-22,1993-08-28,None
772160ec-3b1a-4f3f-8506-d4a7c551b713,Donald,Buchanan,tylerthompson@example.com,001-593-610-3370x08942,"USS Harris, FPO AA 01961",Jamesbury,Wisconsin,26276,Pitcairn Islands,2016-01-16,1985-02-25,None
35e6168c-83bf-4845-8f89-e41ae321fecb,Amanda,Richardson,andersondebbie@example.net,+1-804-273-7198x5176,"PSC 6455, Box 4421, APO AA 64656",South Christine,Hawaii,57527,French Guiana,2015-02-08,1960-10-07,Silver
73470176-d2eb-4dc9-a115-ce59253d7ed8,James,Booker,xboyd@example.net,942.988.3903,"PSC 8331, Box 5032, APO AE 78339",Katherinechester,Minnesota,48054,Slovakia (Slovak Republic),2015-08-11,1988-07-12,Gold
02fdadd4-54e5-4aae-a0b5-52d507a47981,Randy,Hamilton,xlittle@example.org,(573)447-6714x9986,"910 Allison Ferry Suite 276, East Dakota, MI 74685",Allenmouth,Maine,27488,Montserrat,2021-07-27,1972-11-07,Platinum
9d7652ce-41d5-4626-9a8d-39c598b8dd90,Matthew,Carlson,harrisanna@example.com,001-246-256-5317x0873,"27366 Felicia Expressway, Jillmouth, IL 94848",East Stacey,Indiana,37867,Uruguay,2019-11-08,1964-05-05,None
10b84703-facc-4e01-9930-0e2b36bd5f09,Ronald,Myers,carpenterarthur@example.org,588-966-0732x6447,"417 Norton Turnpike Apt. 937, South Kellystad, SC 73800",North Justinfort,Kansas,94318,Faroe Islands,2018-12-27,2004-07-24,None
ea06d23a-4143-4a2f-8cd6-701cd5dc3956,Tristan,Lewis,ambertate@example.org,001-952-689-0566x5183,"98883 Hill Via Suite 509, Romeroborough, NY 05819",Mooremouth,Arkansas,20135,Dominican Republic,2015-04-03,1998-09-19,Silver
ac4e1350-d425-4065-9779-2b8da519c3e8,Peter,Long,josephwalker@example.org,(248)569-5212x156,"88035 Barnes Highway, Simmonsport, OR 08181",South Richard,New Hampshire,36703,Kuwait,2019-02-08,2001-10-25,Gold
e19f8cc9-bdde-449e-a835-f6d11f5dd7ba,Christopher,Miller,darrellmorgan@example.org,001-396-755-8681x9004,"35286 Smith Via, New Lee, WA 00543",East Brendafort,Illinois,68482,Algeria,2015-11-11,1999-08-11,Platinum
db06732e-2f32-4e4d-918e-740707fa88fb,Kelly,Gomez,idavis@example.org,(880)761-9499x913,"1919 Martha Ports Suite 871, Nortonfort, CA 63812",New Alexanderport,South Carolina,19847,Nepal,2023-04-24,1989-10-25,Gold
f5501bdf-f29e-4b7e-95e8-67a3c04f8854,Melissa,Meadows,andre19@example.com,729-433-2134,"USS Hart, FPO AA 05920",Port Jasonland,New Mexico,65516,Guyana,2020-01-10,1969-01-12,Platinum
41403fd8-72ef-4cf9-b762-957d278d47d2,Amber,Price,jonessamantha@example.org,(320)330-6951x65712,"181 Elizabeth Curve, Port Erin, PR 80284",East Brian,Massachusetts,47316,Myanmar,2023-07-21,1978-04-07,None
ea4f7c3b-b87c-442d-94af-e8b97ecd615b,Derek,Patterson,jeffreygibbs@example.net,296-688-9109x61968,"11203 Smith Crossing Suite 418, West Jonathanchester, MP 06071",Lake Cherylville,Kentucky,05500,Spain,2022-07-19,1997-07-27,None
535ffac6-905d-41d8-acc3-1b4a45eece4b,Joseph,Knight,anthony60@example.net,+1-758-206-2745x66983,"414 Elizabeth Shoals, West Christinemouth, VI 85768",Velezburgh,Massachusetts,25474,Peru,2022-06-01,1979-10-03,Silver
63fa103b-c0b4-4d73-a7ff-1b9f74427a18,Cassandra,Humphrey,james16@example.com,828.461.7468x5902,"1166 Kayla Plains Suite 603, Candiceberg, KY 52932",Webbton,Delaware,52383,Heard Island and McDonald Islands,2018-08-03,1997-06-23,Silver
af0e8d04-d24f-4357-bdb6-db75befa9c6d,Kenneth,Moore,lydia72@example.org,725-824-2352,"589 Greene Wells, South Hectorstad, PR 07915",Kendratown,South Dakota,47684,United States of America,2022-02-15,1962-01-03,Gold
303c264a-1670-4a16-847d-a2f032fff51f,Jennifer,Robertson,samantha05@example.net,+1-634-623-2210x912,"141 Atkins Valley, Huntview, UT 26300",Liufort,Pennsylvania,71803,Canada,2021-09-11,1966-06-03,Gold
ed8f75ba-18bf-4a71-a609-d490c19e8315,Danny,Arias,jeremyrobinson@example.net,001-481-681-0096,"7896 Erin Lake Suite 745, South Jason, UT 39889",East Kaitlyn,New York,82613,Canada,2017-12-13,1965-12-09,Platinum
5269fd43-a3af-4ce5-a0d5-bf282f88afbf,James,Wilson,rcordova@example.net,001-928-405-0345x53882,"6766 Erickson Place Apt. 887, Manuelhaven, NV 10859",North Connie,Massachusetts,27712,Barbados,2021-08-23,1996-06-14,Silver
8e31aa5e-63d8-4dcc-a94b-5574b77f1264,Michael,Lopez,kimberly26@example.org,307-241-4430,"4529 Velazquez Knoll, Collinsborough, IL 09561",Davisville,Utah,48004,Denmark,2017-01-27,1962-11-25,None
eece65eb-94a4-4039-8915-f03146d10e56,Shannon,Dean,bjohnson@example.org,001-834-334-4997x5858,"8602 Michael Ramp, South Catherine, IL 60314",Levinebury,North Carolina,17221,Liechtenstein,2023-11-01,1982-08-22,Silver
35ed8ef2-eb79-47b1-b3dc-284b0b877e53,Jason,Martin,jermaineguzman@example.com,+1-507-804-7314,"7740 Smith Lodge Suite 656, North Emilymouth, MS 94485",East Melissa,Oklahoma,20771,British Indian Ocean Territory (Chagos Archipelago),2023-06-17,1959-04-20,Gold
2086f1d3-89ec-42dc-a51f-f440affc140c,David,Calderon,michelegordon@example.net,(578)547-2643,"596 Eileen Camp Suite 660, Amybury, CT 24317",West Denise,Kentucky,27447,Guam,2020-01-06,1990-12-20,Silver
8ffadd2b-ffea-4eea-a0d7-0d92940a078b,Christopher,Levy,tina65@example.org,(342)910-6378,"8364 Christopher Loop, Bethstad, WA 72916",Ashleyview,Hawaii,10102,Nigeria,2017-04-09,1982-01-31,None
35651761-1aba-4afc-abe0-9d13328473c2,Kathryn,Ortiz,frogers@example.org,867.368.7775x9358,"74919 Robinson Via Apt. 884, South Kristin, PR 17576",East Cathy,Alabama,89574,Sudan,2019-09-15,1972-05-09,Silver
087d08e1-070e-4935-9daa-bd695d0280d2,Clifford,Miller,cookalicia@example.org,242-336-4792x1499,"64790 Combs Union Apt. 573, South Shawnshire, MS 61028",South Shannon,Arizona,77051,Peru,2018-09-30,1951-06-02,Gold
75440677-3194-4591-82fd-299c2e64ca5d,Howard,Torres,brianhicks@example.com,001-797-724-5971,"PSC 7932, Box 7701, APO AE 89799",Kyleville,New Jersey,89096,Luxembourg,2016-11-10,1995-09-09,None
69e8d1d3-d99c-4917-9631-83b3baeb9934,Adam,Burch,aromero@example.net,+1-988-561-0859,"USCGC Downs, FPO AA 77985",Mariaborough,Nebraska,36389,Faroe Islands,2023-08-23,1951-10-07,Platinum
7d70c952-267f-49bc-b365-4e7661f73d23,Randall,Vasquez,wdyer@example.com,+1-964-358-7669x494,"7450 Jon Trail, Johnfort, GA 79211",New Jessicahaven,South Carolina,52715,Germany,2023-08-04,1986-01-08,Platinum
06e8868c-e0a5-4214-9530-29b3423a0c89,Joel,Ballard,joshua07@example.net,5534833856,"69648 Heather Harbor, South Jeffreyborough, AR 36524",West Aaronfurt,Indiana,23658,Sudan,2024-09-12,1963-09-29,None
0bbf6b19-1a75-4928-9071-1ea9078120d2,Leah,Suarez,oward@example.net,896.233.4674x646,"3997 Rodriguez Ranch, Port Brian, WV 75941",Lisaland,Arkansas,12138,Angola,2016-08-05,1977-03-06,None
8887a785-cddf-48d7-bba1-df410b7feb20,Daniel,Russo,danny48@example.com,001-277-897-3833,"57547 Melissa Brooks Suite 260, Port Tanner, VA 53386",Cookfort,Arkansas,63531,Belize,2021-03-03,2001-10-31,None
1ea7f1b1-f13c-4a45-ae21-97658ab03a04,Shelly,Greene,nicoleross@example.org,691.323.7745,"76870 Rangel Parkways, South Bethton, SC 99307",Kirkstad,Delaware,04428,Svalbard & Jan Mayen Islands,2019-01-28,1951-03-04,Gold
871805a3-747f-41e7-b732-bc85092b041d,Jamie,Medina,scott48@example.org,6342857365,"272 Christina Field Apt. 788, Port Elizabeth, MS 34098",Lake Stacy,Nevada,65047,Samoa,2019-12-30,1992-01-29,None
f2baf696-4458-4ce7-9421-11b780a8ce5c,Jose,Adams,piercedonna@example.com,001-893-203-2075x6052,"30299 James Forges Apt. 923, Melissafurt, MI 35200",East Anthonyshire,Delaware,46798,Falkland Islands (Malvinas),2022-11-09,1997-08-13,Gold
76815950-aec0-4264-ae14-8440cde74c07,Jason,Martin,thomastheresa@example.net,(431)285-0042x318,"204 Kimberly Bypass Apt. 054, Jeanneborough, PW 68161",Scottfort,Rhode Island,59099,Turks and Caicos Islands,2016-11-06,1995-11-11,None
45596414-267e-4dda-bf9b-acaef0f0a856,Mariah,Rivera,joel15@example.org,+1-427-723-8264,"525 Lucas Spur, Schroederhaven, TN 95373",West Rebeccashire,Arizona,32440,Austria,2024-03-04,1955-12-29,Gold
da365bc1-ba0a-4e55-ba59-aca86c58456e,Maria,Murphy,jose87@example.com,750-248-8491,"446 Williams Isle, South Sarahchester, PA 47832",Kristenborough,Mississippi,44100,Malawi,2019-11-29,1998-08-12,Gold
2254a932-b638-4439-81b2-a71581fe7fe9,Elizabeth,Griffin,kevin77@example.com,659-525-4123x872,"007 Jennifer Well Suite 594, Ashleychester, NH 35254",South Ronaldborough,Utah,74378,Guam,2022-09-07,1987-01-10,Silver
5473cf42-276f-490b-9e0e-c4e97d13828c,Michael,Walker,conradkimberly@example.com,849.706.4122x727,"5134 Tyler Route, North Matthewstad, MA 73335",Port Keith,Minnesota,82091,Guadeloupe,2023-09-06,1969-11-21,Platinum
f54ddbc0-2ff5-477e-8d29-de776f656ede,David,Gay,jamesbauer@example.net,866.280.8950x4910,"1557 Miranda Course, Aguilarbury, MO 73375",Eatonbury,California,88087,Pitcairn Islands,2019-01-03,1979-03-03,None
8484ed40-e223-4d87-b6a9-18ddf4a66aae,Tonya,Payne,pettyarthur@example.com,001-283-291-1153x20264,"339 Sanchez Radial, East Reneebury, ND 73968",Stoneland,Oklahoma,70270,Nicaragua,2016-11-30,1966-01-14,Platinum
850d3ae1-7325-4e9f-b06a-b6eaf3dd0af0,Cory,Avila,preynolds@example.net,820-683-4812x426,"644 Jonathan Rue, Port Gabrielle, GA 65369",Russellmouth,Rhode Island,85855,Greece,2019-12-27,1988-06-03,Platinum
d3255c03-7191-46d4-b970-69328cb6eb6a,Melissa,Nelson,larryfox@example.net,544-369-3995,"6423 Smith Drives Suite 908, Adamsshire, MS 51681",Contrerashaven,California,16457,Panama,2024-09-01,1959-05-13,Silver
ca696526-c810-48d8-9398-06fa239c65ff,Dustin,Ortega,josephcastro@example.org,(203)873-3784,"86748 Simpson Gardens, West Kristinmouth, OR 50969",Emmamouth,Texas,52850,Pakistan,2022-12-31,2001-12-07,Platinum
cd17a22f-d35f-4ad7-9f30-e7b8fb1c1fb4,Steven,Cruz,brownmichael@example.org,001-926-276-4494x3632,"6534 Thompson Circle, Edwardhaven, NE 58575",Stephenville,Mississippi,18495,Australia,2017-04-19,1953-08-10,Platinum
f894331b-9257-4965-97ba-6b22930e6d05,Allison,Lambert,ballardrobert@example.net,633-558-5081,"PSC 2987, Box 6632, APO AA 88531",Port Joshuaborough,Indiana,72324,Bhutan,2014-10-26,1951-02-27,None
81625693-cce7-4ab7-be75-cae2fb50ec22,Christina,Jones,xwilliams@example.org,(891)784-5749,"2702 Jensen Meadow, North Laurieborough, MD 66535",North Larry,Alabama,82750,Liberia,2019-08-06,2000-10-26,Gold
388801ab-1f9d-4fb0-9dc4-8d40b834123b,Billy,Jones,pennygood@example.org,(289)674-5371x4732,"4312 Coleman Keys, Chaseburgh, IN 26878",Millerchester,Minnesota,45033,Malawi,2015-01-09,1993-01-17,None
54ee04b5-536b-4614-b424-f9024023d444,Matthew,Fisher,patriciacraig@example.com,+1-270-827-5100x5687,"1121 Melissa Motorway Apt. 235, New Linda, WV 91761",North Crystal,Mississippi,36236,Marshall Islands,2017-08-15,1982-08-09,None
def18550-14f7-40f7-b7e3-ab2d51d60229,Monica,Rivera,kempbonnie@example.org,(618)830-2426,"519 Douglas Bypass Suite 115, Amyton, WI 41927",North Catherineborough,Maine,51796,Singapore,2018-06-15,1963-03-06,Platinum
c3926bcf-33fd-4a9c-aaa9-6aeffb037028,John,Stewart,holly37@example.net,9099841643,"70470 Lori Junctions, New Rachel, MP 29857",Lake Lori,West Virginia,62196,Bermuda,2019-04-18,1997-07-22,Platinum
8778bddc-6174-4430-9fc5-ce278a00f0c0,Daniel,Gray,wbrooks@example.net,773-393-0105,"17936 Schneider Burgs, Jenniferton, MS 46426",Sarahstad,Georgia,97500,Grenada,2020-07-06,2002-10-28,None
a9f86b67-057e-46ab-b792-dac65e5d1d81,Tyler,Shepard,ahancock@example.net,462-807-8562x271,"611 Hunt Way, Lake Davidbury, NE 00924",New Joshuashire,Alabama,73343,Bangladesh,2021-05-04,1951-08-24,None
22cc920c-fea2-477d-b241-0617df52cf0a,Victor,Sullivan,alisoncooper@example.net,+1-487-377-7014x97268,"9646 Tamara Mission Apt. 595, Dominguezshire, TX 15190",East Benjamin,Delaware,27325,Heard Island and McDonald Islands,2018-10-25,1998-06-03,Platinum
ef0a4c5b-91a5-434f-957b-07c2bab58fc2,Joanna,Stevens,jessica92@example.com,8079516748,"217 Baker Mission, Victorbury, MN 81007",Diamondport,Indiana,70892,Dominica,2018-07-13,1983-11-10,Gold
1fcb4adc-c071-4be0-b83c-abe7971aee19,Gregory,Thomas,kirbycheryl@example.org,001-864-569-1267x191,"031 Kathy Neck, North Manuel, MO 70017",New Lauren,Washington,63080,Holy See (Vatican City State),2017-02-15,1967-11-29,Gold
b0861535-6c6c-4ded-ad8d-370154dc0efa,George,Taylor,kimberly74@example.com,511.428.2699x34517,"317 Dixon Isle, Port Johnview, TX 95032",Brookston,Massachusetts,43185,Liberia,2021-09-24,1977-07-05,None
9002e0d3-d853-4f6e-87ed-f53f7b8629f6,Christian,Turner,melendezelizabeth@example.org,453-953-8115x7509,"036 Hayes Knoll Suite 294, East Barbara, MT 70734",Wumouth,Alabama,68770,Mauritania,2017-12-16,1949-10-07,Gold
3a53047e-45b3-4316-824e-f0c89297e211,Kim,Riley,joseph10@example.net,504-727-9749,"01818 Carr Road, East Susanshire, IA 48959",Maddoxmouth,Indiana,69794,Gambia,2022-10-08,2000-04-16,None
532ff93e-16d2-4311-99ca-745c13db3a41,Jennifer,Johnson,kevinwood@example.org,+1-216-442-6245x5462,"USNS Peterson, FPO AA 51538",East Elizabeth,Oregon,37789,Albania,2019-09-15,1998-09-09,Silver
aa99b6a3-3f01-499c-b1df-f6b1c03119e6,Kenneth,Hill,zgentry@example.net,747-300-6039x81079,"14120 Gabriel Roads Apt. 756, South Xaviermouth, NE 33674",New Jessicamouth,Louisiana,16471,Congo,2016-12-26,1960-03-26,Platinum
cdb9f86d-bb16-4851-9c12-7211645e6bd4,Alexander,Holmes,murphyryan@example.com,+1-217-791-5782,"221 Dawn Cove Suite 299, Williamport, DE 37757",Port Christopherhaven,Mississippi,91382,Romania,2018-10-09,1982-04-14,None
48d5a1c5-1ef9-4ad8-949a-d8913087106d,Melissa,Gutierrez,adammartinez@example.org,001-801-874-0209x844,"182 Lopez Union Apt. 367, Stacyville, PW 55071",Sueshire,Delaware,41573,Comoros,2022-10-06,1990-07-11,None
e4765120-0683-4022-a795-ed098f4b8b0f,Cody,Lee,nicole31@example.com,(482)834-2840x2246,"320 Lawrence Village, Erikside, NE 58305",Port Shanefurt,Alaska,41256,Sierra Leone,2016-02-24,2002-02-02,None
a26d50d4-fe2b-43df-a6dd-341c32a9c5ef,Sarah,Guerrero,bbowman@example.net,(674)208-7721x0752,"051 Hailey Via, Levyberg, LA 61049",West Joshua,Nevada,45898,French Guiana,2023-08-29,1974-02-21,Gold
88274a6e-fd21-4e61-aa9a-ecabcf921545,Brittany,Clark,toddanthony@example.net,001-839-585-2381x82893,"Unit 2786 Box 8070, DPO AA 24178",West Rebecca,New Jersey,85755,Djibouti,2015-08-05,1984-06-05,None
121e68e9-3c3a-4e30-942d-1b015e01d99e,Lori,Swanson,emilycurtis@example.com,947.705.0707,"499 Gonzalez Key Suite 686, Martinezland, IA 72175",Port Markshire,Minnesota,10063,New Zealand,2022-08-13,1963-09-21,Silver
4724b718-5be7-437e-bd66-ae5c478b957a,Kaitlin,Martin,brandi51@example.org,805.591.5419,"10967 Cooper Spring Apt. 636, Jessicatown, PR 44433",West Calvinbury,New York,19160,Cambodia,2017-03-05,1956-08-05,Gold
d7e1128a-7ca3-45a0-b3ba-5df7ddbd7d5c,Wayne,Pacheco,kaiserjames@example.net,(538)712-8171,"USNV Leonard, FPO AP 89890",Natalieville,California,21633,Kazakhstan,2022-04-18,2003-10-15,Platinum
db4c0d45-c1e6-478a-be81-d07d6c510a95,Tyler,Montoya,millercatherine@example.org,810.788.6230,"003 William Brook Apt. 648, Jenniferton, PW 06337",North Vincent,Maryland,10436,Romania,2017-05-01,1980-05-09,Silver
848e44dc-227c-4ee6-8ba8-9629729f0c10,Jose,Henderson,ewalters@example.net,232.614.9997x032,"743 Kristopher Curve Apt. 065, Port Bradytown, LA 52287",North Alexanderport,Delaware,26620,British Virgin Islands,2017-02-23,1970-01-20,None
923bc822-7488-4853-bec5-5770f5c55f84,Kevin,Williams,jwolf@example.net,+1-923-995-6721x76189,"751 Vincent Mountain Apt. 239, New Tashabury, RI 60331",North Joshua,New Mexico,29969,Argentina,2017-07-21,1955-08-02,Silver
bd40659e-5771-44cf-91af-903540bee298,Walter,Noble,brewerkristy@example.net,641.288.0796,"7585 Rebecca Coves, Johnfurt, VA 18878",West Rachelport,Rhode Island,25563,Seychelles,2017-02-27,1959-05-27,None
50f27dcc-9044-45ef-ac9d-18ef14c6423e,Johnathan,Hahn,zacharyabbott@example.com,6204715378,"5535 Campbell Trace Apt. 789, Bryanthaven, VI 69396",Lake Jennifer,Washington,18251,South Georgia and the South Sandwich Islands,2015-11-11,2002-06-14,Silver
c79591e5-749d-4cd7-89e8-3067bd8226a6,Donald,Wade,andrew94@example.com,001-211-624-6175x78041,"1864 Hernandez Meadows Apt. 447, Lake Jonathanside, MT 62107",North Lindaville,North Carolina,61211,Lao People's Democratic Republic,2022-08-04,1962-03-14,Gold
c6cc82e1-7697-47cc-9388-5f7428332130,Brandon,Mitchell,jeffrey07@example.org,(246)568-9974,"3817 Weber Wells, West Richard, OK 21583",Tannerport,North Dakota,16388,Bosnia and Herzegovina,2024-02-04,1988-03-31,None
6d0eaa2c-82fb-4dc7-97de-dfbe0f26ef72,Katrina,Roberts,johncervantes@example.com,001-265-218-1275x917,"4325 Shaffer Mountains, Anthonymouth, IL 50300",West Christopher,Tennessee,88549,Cape Verde,2016-11-09,1953-01-15,Gold
a3119c9c-1bf5-43a0-8201-709b56289b9e,Carl,Vargas,bowmananthony@example.org,613.469.3005x2214,"3538 Santiago Island Suite 116, Lake Larryshire, VT 80600",Josephberg,Nebraska,92484,Belize,2020-02-22,1998-02-28,Silver
70475317-35ab-4593-9088-8c745456dcc2,Kathryn,Barajas,amanda26@example.net,(695)208-1499,"35859 Margaret Pass, Lake Jamiemouth, FM 85021",New April,Michigan,04173,Vanuatu,2022-11-11,1967-02-21,None
aa6837c0-b750-4558-bf40-4316df73a648,William,Willis,xstokes@example.com,825-624-7777x4449,"46400 Smith Port, South Kenneth, NE 17003",Diazstad,Indiana,65622,Kyrgyz Republic,2020-09-27,1994-05-05,Platinum
5a04d51d-8ffe-4a70-bf5e-bfcbd0c980c4,Rebecca,Grimes,gsmith@example.org,504-807-2545,"99324 Johnson Port Apt. 625, Lake Thomasborough, DE 90368",Ayalaborough,Florida,49224,Bahamas,2021-04-18,1962-03-18,Platinum
c6e896dd-b14a-42de-ba80-e7d1ae2e8774,Breanna,Wright,stacie27@example.net,001-852-636-1794,"595 Quinn Wells Apt. 273, South Jennaport, TX 95905",South Jessica,North Dakota,30461,Bulgaria,2023-04-22,2002-11-05,None
29519a0f-060f-42eb-a6f8-df7d47a4e115,Jason,Hanna,ihuffman@example.com,(317)464-0404x6551,"110 Smith Dale, New Jennifer, GA 05463",Hamptonport,Utah,83919,Guadeloupe,2020-09-05,1958-08-25,Silver
fa308311-86a0-4597-ae9b-7cfdf2417077,Jennifer,Taylor,yhenry@example.com,(539)435-4337,"692 Mallory Key, North Alexanderfurt, AL 64689",Shermanland,Kentucky,25890,Uganda,2021-01-31,1963-05-21,Platinum
62a75b42-859c-4128-b268-930bff25e17d,Stephanie,Carroll,vmata@example.org,515.357.3105x2089,"95079 Maureen Mountain, Hornbury, CT 17563",Zhangview,Colorado,97766,Georgia,2019-12-23,1951-10-20,None
af327821-28ef-4c8e-8466-c4defa8c66c1,Hannah,Santiago,catherine08@example.org,(380)609-0722x08712,"596 David Fords, Port Markhaven, VA 61391",Dannystad,New Hampshire,81903,Antarctica (the territory South of 60 deg S),2016-10-12,1960-03-17,Platinum
86992db1-8d01-4e6c-af9a-3349d1ad595b,Amanda,Bauer,mercadojustin@example.org,850.924.1300x788,"5850 Andrews Court Suite 504, Thompsonbury, MO 54542",Ericaberg,New Hampshire,23829,Macao,2019-02-05,1968-06-21,None
49bc8114-1ff5-4356-a949-1f6c8a490574,Katie,Taylor,laura38@example.com,001-650-346-2176x43493,"4078 Elliott Street Suite 857, Christineland, AR 52312",Ellisberg,Nevada,38472,Zambia,2015-09-20,1974-10-06,Silver
73344a58-943d-44e4-a732-ca9c3c7454b6,Amanda,Orozco,shawnwilliams@example.org,993-216-4598x243,"0793 Cooper Unions, Brooksshire, HI 57138",Port Brendan,Wyoming,29412,Paraguay,2024-06-29,1990-11-14,Silver
f6c225d2-3555-4415-b3ec-9d12783935b3,Matthew,Crawford,michaelvance@example.org,723-300-8578,"425 James Avenue, Port Matthewfort, AS 70977",South Denise,Arizona,91960,Zimbabwe,2016-11-09,1960-07-13,Gold
d2372033-12bb-454f-84c7-6929e8f872c5,Renee,Sanchez,mmorgan@example.org,001-985-268-4997,"0074 Garcia Harbors, East Monica, AZ 07170",Jessicaland,Washington,87070,Libyan Arab Jamahiriya,2024-09-21,2000-07-10,Platinum
8f50521d-6334-46f0-b26c-f87148a1551b,Samuel,Keller,sallen@example.com,(321)457-7405x45866,"1427 Khan Road Apt. 419, Thompsonborough, VT 34348",North Cynthia,Florida,27364,Rwanda,2016-12-28,1999-03-27,Gold
e5a54d86-862e-41e2-8d0e-a4abd5a1a859,Mary,Hull,edwardskristen@example.org,913.320.4484x567,"76604 Butler Radial Apt. 911, Jenningsport, MN 58195",Vasquezmouth,Wisconsin,52864,Venezuela,2018-07-12,1976-04-14,Silver
dc7ff95c-669f-4676-a286-a2dc6edaa280,Johnathan,Kaufman,hartdavid@example.net,+1-952-496-4552x17504,"75442 Adam Club Suite 069, New Margaret, NH 89556",Lake Alicia,Utah,36628,Antigua and Barbuda,2015-06-03,1995-03-24,None
dc600884-6a35-40ea-8e27-7b3d23c2e57d,Susan,Harris,sanchezlauren@example.org,330-331-8393x301,"065 Shaw Islands Suite 875, Dennisport, MI 20617",Garcialand,Louisiana,25779,Isle of Man,2020-11-21,2003-02-11,Silver
f42597f7-b51f-467a-b46f-437358b06e00,Alexandra,Stewart,irosario@example.org,+1-787-813-5566x9633,"8256 Heather Rapid, Port Lynnchester, DC 35069",Villaport,South Dakota,62173,Italy,2021-11-03,1958-07-22,Silver
